EmployeeNumber,Surname,GivenName,Gender,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
4789,Ewing,Courtney,M,Produce Clerk,Produce,Squamish,Stores,46.06213623,2.694836978,27.98952637,Stores
4790,Jones,Clarence,M,Cashier,Customer Service,Victoria,Stores,34.0225058,4.779163918,0,Stores
4791,Smith,Oscar,M,Baker,Bakery,Kelowna,Stores,52.66315585,3.879133,156.4012251,Stores
4792,Johansen,Charise,F,Meat Cutter,Meats,Fort Nelson,Stores,27.83979372,5.172394709,0,Stores
4793,Stolte,Nick,M,Baker,Bakery,New Westminster,Stores,51.12205518,4.564921734,83.69049027,Stores
4794,Dolezal,Kenneth,M,Produce Clerk,Produce,Surrey,Stores,40.35246531,4.622837554,85.98863585,Stores
4795,Washington,Michael,M,Produce Clerk,Produce,Surrey,Stores,53.97751701,5.518310944,57.16347083,Stores
4796,Erickson,Sophia,F,Shelf Stocker,Processed Foods,Vancouver,Stores,42.42711954,4.610240266,125.0627928,Stores
4797,Stephens,Cody,M,Produce Clerk,Produce,Fort Nelson,Stores,32.26580107,4.967310767,1.198713404,Stores
4798,Dunn,Hope,F,Cashier,Customer Service,Victoria,Stores,48.51682971,2.720921356,91.05263791,Stores
4799,Gordon,Quincy,M,Baker,Bakery,New Westminster,Stores,42.50071629,4.179586926,55.86296203,Stores
4800,Beauchesne,Crystal,F,Meat Cutter,Meats,Haney,Stores,40.28067837,6.220655679,58.7940543,Stores
4801,Whitehead,Randi,F,Baker,Bakery,New Westminster,Stores,46.89594237,5.327475222,101.9064762,Stores
4802,Bell,Doris,F,Shelf Stocker,Processed Foods,Vancouver,Stores,27.87875646,1.853009769,10.60259595,Stores
4803,Ricks,Brian,M,Dairy Person,Dairy,Port Coquitlam,Stores,30.68002931,5.05984246,0,Stores
4804,Smith,Cedric,M,Baker,Bakery,Nanaimo,Stores,42.14961357,4.338497657,77.81410084,Stores
4805,Thompson,Reggie,M,Baker,Bakery,Fort Nelson,Stores,46.14763821,3.42770854,72.4077212,Stores
4806,Alling,Gregory,M,Produce Clerk,Produce,Port Coquitlam,Stores,32.32629968,5.772549022,0,Stores
4807,Pullen,Archie,M,Meat Cutter,Meats,Vancouver,Stores,55.85083829,3.423096553,119.3353986,Stores
4808,Young,Eugene,M,Produce Clerk,Produce,New Westminster,Stores,37.39455643,5.076238266,33.17021206,Stores
4809,Lafleur,Ryan,M,Produce Clerk,Produce,Victoria,Stores,56.91029632,6.463210871,87.33494548,Stores
4810,Rogers,Leonard,M,Baker,Bakery,Kamloops,Stores,42.83996736,3.760546777,24.25535821,Stores
4811,Wiles,Melania,F,Meat Cutter,Meats,Vancouver,Stores,43.84864082,5.369268316,102.840029,Stores
4812,Ingalls,Lori,F,Baker,Bakery,Kamloops,Stores,32.02497435,3.060888236,16.42327277,Stores
4813,Caballero,Nancy,F,Produce Clerk,Produce,Fort St John,Stores,50.38738255,2.552796673,101.0437893,Stores
4814,Dennis,Rita,F,Shelf Stocker,Processed Foods,Vancouver,Stores,39.1752591,4.2480466,38.57988873,Stores
4815,Lui,Tasha,F,Baker,Bakery,Kamloops,Stores,50.27839656,4.241504697,141.4472757,Stores
4816,Miller,Thelma,F,Baker,Bakery,Kamloops,Stores,41.93631255,3.428024296,147.4519311,Stores
4817,Johnson,Cheryl,F,Baker,Bakery,Kelowna,Stores,46.57491882,4.228004051,124.7988679,Stores
4818,Miller,Dorothy,F,Baker,Bakery,Surrey,Stores,37.81261553,3.69665661,46.53490957,Stores
4819,Dailey,Kim,M,Meat Cutter,Meats,New Westminister,Stores,43.97828872,3.032292291,70.70982674,Stores
4820,Dickerson,Paul,M,Cashier,Customer Service,Dawson Creek,Stores,59.61211516,4.688982293,178.5872847,Stores
4821,Brown,Dennis,M,Baker,Bakery,Nanaimo,Stores,39.66863428,5.538755957,41.95303278,Stores
4822,Fenwick,Charlotte,F,Baker,Bakery,Chilliwack,Stores,44.31715461,3.604890259,117.2829228,Stores
4823,Davis,Geoffrey,M,Produce Clerk,Produce,Victoria,Stores,36.5453228,2.732085066,30.79822084,Stores
4824,Konopka,Charles,M,Shelf Stocker,Processed Foods,Vancouver,Stores,38.03843699,6.321344413,62.69976508,Stores
4825,Lewis,Geraldine,F,Shelf Stocker,Processed Foods,Vancouver,Stores,34.70925709,4.88111857,10.30736567,Stores
4826,McCreary,Edward,M,Baker,Bakery,Kelowna,Stores,58.13887986,3.945828132,126.4135346,Stores
4827,Griffith,Rachel,F,Meat Cutter,Meats,Vancouver,Stores,48.28753373,3.692009925,59.59311977,Stores
4828,Gann,Steven,M,Meat Cutter,Meats,Vancouver,Stores,49.06911359,2.784038507,88.23556841,Stores
4829,Matthews,Jessie,F,Produce Clerk,Produce,Richmond,Stores,38.83964457,4.80447423,75.94901581,Stores
4830,Edmundson,Kevin,M,Cashier,Customer Service,Burnaby,Stores,51.04742639,6.609317128,123.7195827,Stores
4831,Williams,Joseph,M,Baker,Bakery,West Vancouver,Stores,37.13569341,3.501343544,0,Stores
4832,Stone,Tamika,F,Baker,Bakery,Kelowna,Stores,41.5298677,2.498146982,80.07137939,Stores
4833,Coleman,Anita,F,Produce Clerk,Produce,Victoria,Stores,40.10663796,4.026284561,26.76003908,Stores
4834,Benedict,Ida,F,Shelf Stocker,Processed Foods,Vancouver,Stores,42.82260656,6.286846229,44.1029481,Stores
4835,Donohue,Dorothy,F,Meat Cutter,Meats,Vancouver,Stores,45.45775033,4.756545895,90.02859497,Stores
4836,Bennett,William,M,Produce Clerk,Produce,Terrace,Stores,37.22854822,5.477982273,43.56106145,Stores
4837,Sutter,Robert,M,Produce Clerk,Produce,Cranbrook,Stores,37.80718274,2.821745482,16.9018476,Stores
4838,Bain,Catherine,F,Baker,Bakery,Trail,Stores,39.20497507,2.07219534,16.44916454,Stores
4839,Thomas,Joe,M,Baker,Bakery,Vernon,Stores,37.44449625,4.42547106,30.77879393,Stores
4840,Blanco,Rick,M,Baker,Bakery,Chilliwack,Stores,35.06257638,5.082196518,32.06182299,Stores
4841,Noel,Kristen,F,Produce Clerk,Produce,Kelowna,Stores,54.91726902,5.776125897,131.0922937,Stores
4842,France,Pearlene,F,Meat Cutter,Meats,Nelson,Stores,51.13770002,6.754862401,140.2200716,Stores
4843,Mackey,Eleanor,F,Baker,Bakery,Nanaimo,Stores,39.88632794,3.686804506,34.02750969,Stores
4844,Wallace,Josephine,F,Produce Clerk,Produce,Squamish,Stores,20.99393879,4.207864657,0,Stores
4845,Gross,Julie,F,Baker,Bakery,New Westminster,Stores,37.71203473,4.038526052,37.40686283,Stores
4846,Brown,John,M,Cashier,Customer Service,Burnaby,Stores,51.69893967,5.777711855,63.84667703,Stores
4847,Johnson,Herbert,M,Shelf Stocker,Processed Foods,Vancouver,Stores,32.54105377,7.040764032,0,Stores
4848,Mendoza,Claudia,F,Produce Clerk,Produce,Victoria,Stores,43.7507963,4.176037973,111.6836583,Stores
4849,Adams,David,M,Baker,Bakery,New Westminster,Stores,50.30279225,3.808604986,111.5395044,Stores
4850,Sanchez,Craig,M,Baker,Bakery,New Westminster,Stores,26.37879019,3.789162425,0,Stores
4851,Stevens,Ann,F,Shelf Stocker,Processed Foods,Vancouver,Stores,54.18409127,5.471112852,128.7732041,Stores
4852,Quinn,Yolanda,F,Shelf Stocker,Processed Foods,Vancouver,Stores,43.14837069,4.794415902,89.33872631,Stores
4853,Pedro,Stephen,M,Baker,Bakery,Surrey,Stores,53.56094844,6.042851847,85.75141562,Stores
4854,Garner,Daniel,M,Produce Clerk,Produce,Victoria,Stores,44.300739,2.136380715,100.7827927,Stores
4855,Tello,James,M,Shelf Stocker,Processed Foods,Vancouver,Stores,42.44768082,3.221782644,46.457754,Stores
4856,Adams,Thomas,M,Produce Clerk,Produce,Port Coquitlam,Stores,59.18848886,5.673276135,118.1831333,Stores
4857,Moran,Louis,M,Produce Clerk,Produce,Victoria,Stores,45.90000346,4.129872081,70.04097266,Stores
4858,Youngblood,Thomas,M,Produce Clerk,Produce,Langley,Stores,29.79039236,8.118556693,0,Stores
4859,Smith,Rosana,F,Shelf Stocker,Processed Foods,Vancouver,Stores,42.52412598,4.337959926,41.43203969,Stores
4860,Morris,Michael,M,Shelf Stocker,Processed Foods,Vancouver,Stores,60.01008478,5.356516036,133.0117047,Stores
4861,Quincy,Jason,M,Shelf Stocker,Processed Foods,Vancouver,Stores,23.73846063,6.267290475,0,Stores
4862,Bynum,Andrew,M,Produce Clerk,Produce,Cranbrook,Stores,38.90273225,3.698600574,45.38018824,Stores
4863,Owings,George,M,Meat Cutter,Meats,Vancouver,Stores,23.78293106,6.640149225,0,Stores
4864,Sullivan,Rosa,F,Baker,Bakery,Chilliwack,Stores,41.06940619,6.254527442,57.13807242,Stores
4865,Blair,Mary,F,Produce Clerk,Produce,Terrace,Stores,46.71017517,5.590381396,107.4344778,Stores
4866,Secor,Delmer,M,Baker,Bakery,Langley,Stores,39.70230087,3.534541869,84.77649214,Stores
4867,Prescott,Lois,F,Produce Clerk,Produce,Richmond,Stores,49.32326738,3.174627229,128.6394402,Stores
4868,Saunders,Kimberly,F,Baker,Bakery,Trail,Stores,49.8424639,3.961752646,114.6680879,Stores
4869,Laberge,Sandra,F,Baker,Bakery,Kelowna,Stores,39.64922694,2.553139034,61.40814984,Stores
4870,Ford,Susan,F,Shelf Stocker,Processed Foods,Vancouver,Stores,62.36342422,3.282811338,206.0661567,Stores
4871,Garcia,Doris,F,Cashier,Customer Service,Victoria,Stores,35.1373185,5.467440379,65.81180427,Stores
4872,Turpin,Juan,M,Shelf Stocker,Processed Foods,Vancouver,Stores,52.03355211,5.70662418,151.2923848,Stores
4873,Jones,Patricia,F,Shelf Stocker,Processed Foods,Vancouver,Stores,47.88796131,5.250750899,96.70804177,Stores
4874,Houghton,Penny,F,Baker,Bakery,Kelowna,Stores,53.44485918,4.899777825,151.0228857,Stores
4875,Tinney,Betty,F,Baker,Bakery,Kelowna,Stores,56.76210686,4.496351332,108.6300004,Stores
4876,Carter,Glenn,M,Shelf Stocker,Processed Foods,Vancouver,Stores,62.3013183,3.592297318,110.0110408,Stores
4877,Woodward,Jennifer,F,Produce Clerk,Produce,Victoria,Stores,40.67148156,5.848318638,101.8928584,Stores
4878,Thomas,John,M,Baker,Bakery,Nanaimo,Stores,43.06290694,3.252384736,106.4198394,Stores
4879,Melton,Robert,M,Cashier,Customer Service,Burnaby,Stores,32.3104845,4.574887446,42.09639422,Stores
4880,Beaman,Gerald,M,Baker,Bakery,Prince George,Stores,30.68224411,6.107783003,9.388813054,Stores
4881,Peterson,Shelby,M,Produce Clerk,Produce,Trail,Stores,30.53219112,4.10424541,0,Stores
4882,Coon,Jose,M,Cashier,Customer Service,Burnaby,Stores,44.73745551,4.288151738,91.22065163,Stores
4883,Eastwood,Ruth,F,Baker,Bakery,Nanaimo,Stores,62.07218165,6.68476338,201.0887193,Stores
4884,Decoteau,Margaret,F,Baker,Bakery,Nanaimo,Stores,46.97953695,6.08275884,97.76325441,Stores
4885,Frazier,Timothy,M,Meat Cutter,Meats,Vancouver,Stores,46.20309422,5.33865417,77.41487896,Stores
4886,Cutrer,David,M,Meat Cutter,Meats,Vancouver,Stores,41.70610169,0.963223487,40.72712054,Stores
4887,Gallo,Teresa,F,Baker,Bakery,Prince George,Stores,43.29268551,1.527232228,39.00281026,Stores
4888,Dabrowski,Jamaal,M,Shelf Stocker,Processed Foods,Vancouver,Stores,45.31764631,3.000277042,34.02149985,Stores
4889,Mauriello,Audrey,F,Meat Cutter,Meats,Vancouver,Stores,35.63259721,2.48295311,24.52332078,Stores
4890,Schlosser,Dorothy,F,Cashier,Customer Service,Victoria,Stores,24.57864689,5.234724323,0,Stores
4891,Slone,Harry,M,Baker,Bakery,Surrey,Stores,39.4807287,5.23790688,55.37575662,Stores
4892,Apodaca,Lisa,F,Baker,Bakery,New Westminster,Stores,29.7471774,6.232481203,0,Stores
4893,Barnes,Courtney,F,Meat Cutter,Meats,Nelson,Stores,57.4867117,3.91288165,175.7247398,Stores
4894,Phillips,Shane,M,Produce Clerk,Produce,New Westminster,Stores,33.25997156,3.128947798,23.5131978,Stores
4895,Rainey,Ora,F,Produce Clerk,Produce,Cranbrook,Stores,38.65637223,3.607109874,0,Stores
4896,Delossantos,Maria,F,Meat Cutter,Meats,Vancouver,Stores,28.36014658,6.09581494,0,Stores
4897,Hubbell,Sandra,F,Baker,Bakery,Chilliwack,Stores,42.95533453,5.4439328,112.839551,Stores
4898,Lavender,Donald,M,Baker,Bakery,Kelowna,Stores,44.87067353,2.269775929,84.37458221,Stores
4899,Holloway,Craig,M,Produce Clerk,Produce,Prince George,Stores,32.94774836,5.579657575,8.781247696,Stores
4900,Davis,Irene,F,Baker,Bakery,New Westminster,Stores,19.02345575,4.192139655,0,Stores
4901,Rowe,Edgar,M,Meat Cutter,Meats,Vancouver,Stores,46.00187566,6.396018776,65.96710278,Stores
4902,Thomas,Kelly,F,Meat Cutter,Meats,Vancouver,Stores,44.77567849,3.276208278,36.97914877,Stores
4903,Martin,Angela,F,Meat Cutter,Meats,Vancouver,Stores,36.61309319,2.659530871,37.64677243,Stores
4904,Vega,Kevin,M,Produce Clerk,Produce,Squamish,Stores,40.96021015,5.34183652,33.53765926,Stores
4905,Martinez,Betty,F,Produce Clerk,Produce,Burnaby,Stores,18.3042168,4.560651431,0,Stores
4906,Hargrove,Evangeline,F,Baker,Bakery,New Westminster,Stores,28.18383585,4.402000212,57.42636037,Stores
4907,Wright,Robert,M,Baker,Bakery,Kelowna,Stores,45.2727332,0.807775855,76.50372632,Stores
4908,Cordes,Sterling,M,Produce Clerk,Produce,New Westminster,Stores,37.59926717,6.197864643,57.94862295,Stores
4909,Gibbs,Matthew,M,Meat Cutter,Meats,Victoria,Stores,38.24456525,5.471178885,0.133098946,Stores
4910,Jones,Robert,M,Baker,Bakery,Chilliwack,Stores,47.75236126,2.850732377,60.81271854,Stores
4911,Alexander,Freddie,M,Produce Clerk,Produce,New Westminster,Stores,42.20325751,3.328777719,0,Stores
4912,Blumenthal,Charles,M,Baker,Bakery,Kamloops,Stores,50.84096478,6.955754347,84.11629121,Stores
4913,Durham,Charlotte,F,Meat Cutter,Meats,Vancouver,Stores,34.15827147,3.349079575,0,Stores
4914,Hanson,Tricia,F,Shelf Stocker,Processed Foods,Vancouver,Stores,42.56774292,6.91515396,110.3179996,Stores
4915,Williams,Darlene,F,Produce Clerk,Produce,North Vancouver,Stores,46.15399085,4.331492375,128.8976749,Stores
4916,Hendrix,Dana,M,Produce Clerk,Produce,Squamish,Stores,38.00514758,5.691027528,0,Stores
4917,Kramer,Wilbur,M,Baker,Bakery,North Vancouver,Stores,43.32983299,4.022823234,42.83346359,Stores
4918,Hauser,Daniel,M,Produce Clerk,Produce,Victoria,Stores,37.10529354,1.997655535,15.57661317,Stores
4919,Graham,Jeff,M,Baker,Bakery,Prince George,Stores,50.09591919,4.356502423,67.21044802,Stores
4920,Deaton,Donald,M,Produce Clerk,Produce,Nanaimo,Stores,38.10263712,3.62286477,0,Stores
4921,Greene,Judy,F,Meat Cutter,Meats,Vancouver,Stores,43.8420843,4.964680451,79.41041124,Stores
4922,Fernandez,Gary,M,Baker,Bakery,Prince George,Stores,53.63380371,3.699637589,98.26522658,Stores
4923,Austin,Althea,F,Dairy Person,Dairy,Terrace,Stores,44.96079705,3.655454441,75.57042909,Stores
4924,Davis,John,M,Produce Clerk,Produce,Langley,Stores,29.58608912,4.800588225,4.217828004,Stores
4925,Maclean,Helen,F,Meat Cutter,Meats,Victoria,Stores,52.37311713,5.497609979,115.8629991,Stores
4926,Berry,Clarence,M,Produce Clerk,Produce,Victoria,Stores,18.20472039,3.075113714,0,Stores
4927,Place,Robert,M,Shelf Stocker,Processed Foods,Vancouver,Stores,45.69464809,5.021051797,76.61803456,Stores
4928,Sanchez,Amy,F,Baker,Bakery,Nanaimo,Stores,34.87332755,5.222008662,0,Stores
4929,Franklin,Joseph,M,Produce Clerk,Produce,New Westminster,Stores,33.54826992,5.848972978,0.281374328,Stores
4930,Cordero,Dwight,M,Baker,Bakery,Langley,Stores,23.00959282,3.136222092,0,Stores
4931,Maner,Nancy,F,Baker,Bakery,Prince George,Stores,58.10918409,4.431034618,183.7175331,Stores
4932,Irwin,Claire,F,Baker,Bakery,Nanaimo,Stores,22.49076636,2.827783733,0,Stores
4933,Ward,Christopher,M,Shelf Stocker,Processed Foods,Vancouver,Stores,40.26109048,5.597891617,59.81861333,Stores
4934,Jordan,Ramiro,M,Shelf Stocker,Processed Foods,Vancouver,Stores,57.13554005,5.557834039,116.9331255,Stores
4935,Taylor,Margery,F,Cashier,Customer Service,Burnaby,Stores,30.42275577,4.371652314,66.69674378,Stores
4936,Samuel,James,M,Baker,Bakery,Nanaimo,Stores,26.90936807,3.944943454,0,Stores
4937,Wells,Mathew,M,Shelf Stocker,Processed Foods,Vancouver,Stores,58.32386169,3.947963216,138.5092833,Stores
4938,Seay,Cheryl,F,Produce Clerk,Produce,Squamish,Stores,61.02345795,5.71152855,198.7064687,Stores
4939,Morrison,Pauline,F,Baker,Bakery,West Vancouver,Stores,38.17327656,5.933335881,20.34440015,Stores
4940,Butler,Kendra,F,Baker,Bakery,Trail,Stores,47.88459114,7.262199122,83.7564356,Stores
4941,Rosenbaum,Fredrick,M,Baker,Bakery,Kamloops,Stores,41.94504499,7.43540304,35.81258873,Stores
4942,Allen,Nohemi,F,Baker,Bakery,Kelowna,Stores,36.55630469,7.625694091,22.18349199,Stores
4943,Neal,Marion,F,Baker,Bakery,Squamish,Stores,26.87009899,6.39960615,7.647349425,Stores
4944,Billiot,Mattie,F,Shelf Stocker,Processed Foods,Vancouver,Stores,31.63916855,6.336636415,9.859675001,Stores
4945,Valenzuela,Michael,M,Baker,Bakery,Kelowna,Stores,49.77321825,1.837795461,90.37583019,Stores
4946,Cox,Leonard,M,Produce Clerk,Produce,Aldergrove,Stores,44.15688308,5.907174707,48.49464816,Stores
4947,Winchester,Kelly,F,Shelf Stocker,Processed Foods,Abbotsford,Stores,32.48691738,5.747703128,6.491241894,Stores
4948,Sayers,Norma,F,Produce Clerk,Produce,Burnaby,Stores,55.59717323,3.753753172,143.810587,Stores
4949,Wood,Deborah,F,Produce Clerk,Produce,Burnaby,Stores,55.48452997,4.656535306,166.11651,Stores
4950,West,Vivian,F,Produce Clerk,Produce,Burnaby,Stores,48.00928839,6.522686786,116.8736686,Stores
4951,Bland,Jeffrey,M,Produce Clerk,Produce,Quesnel,Stores,39.28458628,6.982513263,28.26075625,Stores
4952,Price,Jason,M,Cashier,Customer Service,Burnaby,Stores,49.23671496,2.725624854,135.2772449,Stores
4953,Hammond,Janice,F,Produce Clerk,Produce,West Vancouver,Stores,48.42677102,6.769243152,113.3003625,Stores
4954,Alvardo,Tracy,M,Baker,Bakery,Prince George,Stores,48.85847149,5.35534576,76.55963027,Stores
4955,Compo,Bruce,M,Produce Clerk,Produce,Victoria,Stores,41.73181904,4.406526983,46.79749011,Stores
4956,Frye,Amy,F,Baker,Bakery,Surrey,Stores,38.92904373,3.685083411,72.55158359,Stores
4957,Hancock,Nellie,F,Baker,Bakery,Kelowna,Stores,57.2069803,5.116556863,120.7676112,Stores
4958,Newton,Kathleen,F,Produce Clerk,Produce,New Westminster,Stores,40.97817407,6.462112936,44.48722491,Stores
4959,Moore,Ricky,M,Baker,Bakery,Vernon,Stores,49.64565327,3.789466502,131.8971826,Stores
4960,Williams,Antonio,M,Meat Cutter,Meats,Vancouver,Stores,40.35531074,3.734711539,55.81029998,Stores
4961,Sexton,Wilma,F,Baker,Bakery,Chilliwack,Stores,44.97269062,4.344103297,90.25220528,Stores
4962,Acosta,Thomas,M,Baker,Bakery,Nanaimo,Stores,36.12883222,5.085864011,9.016512747,Stores
4963,Tubbs,Linda,F,Produce Clerk,Produce,Cranbrook,Stores,47.16849143,4.362621107,122.5912817,Stores
4964,Riley,Frank,M,Meat Cutter,Meats,Vancouver,Stores,39.33738415,4.867668773,0,Stores
4965,Suarez,Samantha,F,Produce Clerk,Produce,Cranbrook,Stores,32.83047833,3.7486629,51.70300082,Stores
4966,Alderman,George,M,Meat Cutter,Meats,Victoria,Stores,50.81116221,3.596118687,31.7161917,Stores
4967,Pierce,Everett,M,Produce Clerk,Produce,Cranbrook,Stores,37.59266917,3.800092919,29.07397414,Stores
4968,Luis,Eric,M,Baker,Bakery,New Westminster,Stores,35.00746016,5.021677923,57.22087762,Stores
4969,Jones,Jo,F,Shelf Stocker,Processed Foods,Vancouver,Stores,52.28678725,5.445882123,157.7461769,Stores
4970,Williams,Kathleen,F,Baker,Bakery,Nanaimo,Stores,39.35347786,6.291557926,46.54603811,Stores
4971,Clay,James,M,Baker,Bakery,Kamloops,Stores,39.38265206,6.042098008,37.41750173,Stores
4972,Sayre,Adele,F,Meat Cutter,Meats,Vancouver,Stores,35.63540737,5.721037848,34.21840976,Stores
4973,Robinson,Alexander,M,Meat Cutter,Meats,Victoria,Stores,36.39343823,3.927942303,34.68086967,Stores
4974,Stone,Teresa,F,Baker,Bakery,Kamloops,Stores,28.71722148,2.499341912,0,Stores
4975,Bell,Michael,M,Baker,Bakery,Kelowna,Stores,43.99126726,4.464544342,89.66380259,Stores
4976,Wolfe,Becky,F,Shelf Stocker,Processed Foods,Vancouver,Stores,47.31806254,4.122783295,80.44548372,Stores
4977,McCartney,Georgia,F,Meat Cutter,Meats,Victoria,Stores,55.35051476,4.967935472,95.72769979,Stores
4978,Gill,Melissa,F,Meat Cutter,Meats,Victoria,Stores,30.91349817,3.883514177,33.36406633,Stores
4979,Ruggles,Alex,M,Baker,Bakery,North Vancouver,Stores,23.05462856,3.745160885,0,Stores
4980,Johnson,Ericka,F,Dairy Person,Dairy,Port Coquitlam,Stores,19.79942406,3.625329946,0,Stores
4981,Dawson,Vivian,F,Cashier,Customer Service,Haney,Stores,36.2774224,4.457025025,68.03744293,Stores
4982,Scarborough,Francis,M,Baker,Bakery,Nanaimo,Stores,38.39049943,4.429143033,49.95951405,Stores
4983,Keyser,Joel,M,Baker,Bakery,Kamloops,Stores,56.62842996,5.284899113,113.1196342,Stores
4984,Leek,Harry,M,Produce Clerk,Produce,Richmond,Stores,31.6110475,3.622436336,0,Stores
4985,Walker,Charles,M,Baker,Bakery,Kamloops,Stores,51.98798201,6.153443331,53.92656705,Stores
4986,Byrd,Kristal,F,Baker,Bakery,Kelowna,Stores,39.21012273,3.53584526,55.27710563,Stores
4987,Sherer,Anna,F,Baker,Bakery,Nanaimo,Stores,50.00303171,3.283925783,143.5080205,Stores
4988,Boston,Larry,M,Shelf Stocker,Processed Foods,Port Coquitlam,Stores,34.62872826,6.454696797,0,Stores
4989,Gray,Jason,M,Produce Clerk,Produce,Aldergrove,Stores,30.21806933,7.808859449,0,Stores
4990,Brown,Ty,M,Dairy Person,Dairy,Terrace,Stores,49.35246874,4.824063184,16.92129251,Stores
4991,Lundy,Ruben,M,Produce Clerk,Produce,Victoria,Stores,43.48452795,5.048361732,50.92031253,Stores
4992,Artrip,Dana,F,Baker,Bakery,Squamish,Stores,40.59140822,5.682989829,13.61935121,Stores
4993,Stthomas,Felicia,F,Cashier,Customer Service,Burnaby,Stores,59.75568676,5.322983676,164.0407662,Stores
4994,Fleming,Ivory,F,Shelf Stocker,Processed Foods,Vancouver,Stores,28.62034234,2.189514607,0,Stores
4995,Clark,Steven,M,Meat Cutter,Meats,Vancouver,Stores,49.07206935,3.92477161,56.38250583,Stores
4996,Montgomery,Larry,M,Baker,Bakery,Prince George,Stores,40.95349314,6.417204571,31.32209307,Stores
